,id,name,country,country_code,abbreviation,week,Year
678,sr:competitor:676251,"Wuerth, Tara",Croatia,HRV,WUR,16,2025
679,sr:competitor:206995,"Rosca, Christina",USA,USA,ROS,16,2025
680,sr:competitor:805538,"Cross, Kayla",Canada,CAN,CRO,16,2025
681,sr:competitor:45139,"Papamichail, Despina",Greece,GRC,PAP,16,2025
682,sr:competitor:208125,"Liang, En-Shuo",Chinese Taipei,TPE,LIA,16,2025
683,sr:competitor:245673,"Feng, Shuo",China,CHN,FEN,16,2025
684,sr:competitor:141892,"Carle, Maria",Argentina,ARG,CAR,16,2025
685,sr:competitor:242630,"Osorio, Camila",Colombia,COL,OSO,16,2025
686,sr:competitor:41359,"Yashina, Ekaterina",Neutral,,YAS,16,2025
687,sr:competitor:215806,"Hewitt, Dalayna",USA,USA,HEW,16,2025
688,sr:competitor:250285,"Falkowska, Weronika",Poland,POL,FAL,16,2025
689,sr:competitor:156040,"Cho, I-Hsuan",Chinese Taipei,TPE,CHO,16,2025
690,sr:competitor:210670,"Cho, Yi Tsen",Chinese Taipei,TPE,CHO,16,2025
691,sr:competitor:608348,"Kupres, Mia",Canada,CAN,KUP,16,2025
692,sr:competitor:46650,"Kolb, Nadia",Ukraine,UKR,KOL,16,2025
693,sr:competitor:97031,"Christofi, Eleni",Greece,GRC,CHR,16,2025
694,sr:competitor:119874,"Ibbou, Ines",Algeria,DZA,IBB,16,2025
695,sr:competitor:170880,"Kononova, Maria",Neutral,,KON,16,2025
696,sr:competitor:105099,"Birrell, Kimberly",Australia,AUS,BIR,16,2025
697,sr:competitor:93657,"Karamoko, Naima",Switzerland,CHE,KAR,16,2025
698,sr:competitor:59762,"Barnett, Alicia",Great Britain,GBR,BAR,16,2025
699,sr:competitor:353358,"Tran, Lian",Netherlands,NLD,TRA,16,2025
700,sr:competitor:110055,"Bronzetti, Lucia",Italy,ITA,BRO,16,2025
701,sr:competitor:70728,"Bhosale, Rutuja",India,IND,BHO,16,2025
702,sr:competitor:64315,"Kuwata, Hiroko",Japan,JPN,KUW,16,2025
703,sr:competitor:568715,"Semenistaja, Darja",Latvia,LVA,SEM,16,2025
704,sr:competitor:675189,"Preston, Taylah",Australia,AUS,PRE,16,2025
705,sr:competitor:46625,"Raina, Ankita",India,IND,RAI,16,2025
706,sr:competitor:378144,"Karatancheva, Lia",Bulgaria,BGR,KAR,16,2025
707,sr:competitor:226306,"Corley, Ivana",USA,USA,COR,16,2025
708,sr:competitor:79443,"Cabrera, Lizette",Australia,AUS,CAB,16,2025
709,sr:competitor:329535,"Tauson, Clara",Denmark,DNK,TAU,16,2025
710,sr:competitor:290994,"Wong, Hong Yi Cody","Hong Kong, China",HKG,WON,16,2025
711,sr:competitor:904005,"Ibragimova, Alevtina",Neutral,,IBR,16,2025
712,sr:competitor:310984,"Sato, Naho",Japan,JPN,SAT,16,2025
713,sr:competitor:414533,"Abbagnato, Anastasia",Italy,ITA,ABB,16,2025
714,sr:competitor:244216,"Giavara, Haley",USA,USA,GIA,16,2025
715,sr:competitor:23688,"Moore, Tara",Great Britain,GBR,MOO,16,2025
716,sr:competitor:47948,"Rosolska, Alicja",Poland,POL,ROS,16,2025
717,sr:competitor:153748,"Jones, Makenna",USA,USA,JON,16,2025
718,sr:competitor:505998,"Zamarripa, Maribella",USA,USA,ZAM,16,2025
719,sr:competitor:80427,"Osborne, Alexandra",Australia,AUS,OSB,16,2025
720,sr:competitor:789688,"Ngounoue, Clervie",USA,USA,NGO,16,2025
721,sr:competitor:51315,"Anderson, Robin",USA,USA,AND,16,2025
722,sr:competitor:190882,"Aiava, Destanee",Australia,AUS,AIA,16,2025
723,sr:competitor:67194,"Kolb, Maryna",Ukraine,UKR,KOL,16,2025
724,sr:competitor:48486,"Gorgodze, Ekaterine",Georgia,GEO,GOR,16,2025
725,sr:competitor:119410,"Krywoj, Melany Solange",Argentina,ARG,KRY,16,2025
726,sr:competitor:75825,"Bektas, Emina",USA,USA,BEK,16,2025
727,sr:competitor:41737,"Jang, Su Jeong",Republic of Korea,KOR,JAN,16,2025
728,sr:competitor:152106,"Zaar, Lisa",Sweden,SWE,ZAA,16,2025
729,sr:competitor:49118,"Harrison, Catherine",USA,USA,HAR,16,2025
730,sr:competitor:496316,"Gimbrere, Jasmijn",Netherlands,NLD,GIM,16,2025
731,sr:competitor:448613,"Falkner, Ziva",Slovenia,SVN,FAL,16,2025
732,sr:competitor:731427,"Micic, Elena",Australia,AUS,MIC,16,2025
733,sr:competitor:26120,"Marino, Rebecca",Canada,CAN,MAR,16,2025
734,sr:competitor:385206,"Radisic, Nika",Slovenia,SVN,RAD,16,2025
735,sr:competitor:88494,"Christie, Freya",Great Britain,GBR,CHR,16,2025
736,sr:competitor:52489,"Schoofs, Bibiane",Netherlands,NLD,SCH,16,2025
737,sr:competitor:82609,"Grammatikopoulou, Valentini",Greece,GRC,GRA,16,2025
738,sr:competitor:55401,"Jabeur, Ons",Tunisia,TUN,JAB,16,2025
739,sr:competitor:662615,"Salkova, Dominika",Czechia,CZE,SAL,16,2025
740,sr:competitor:59213,"Perez Garcia, Maria Paulina",Colombia,COL,PER,16,2025
741,sr:competitor:233478,"Bayerlova, Michaela",Czechia,CZE,BAY,16,2025
742,sr:competitor:289093,"Belgraver, Julie",France,FRA,BEL,16,2025
743,sr:competitor:868599,"McDonald, Ella",Great Britain,GBR,MCD,16,2025
744,sr:competitor:152804,"Vondrousova, Marketa",Czechia,CZE,VON,16,2025
745,sr:competitor:807358,"Rakotomanga Rajaonah, Tiantsoa Sarah",France,FRA,RAK,16,2025
746,sr:competitor:337813,"Riera, Julia",Argentina,ARG,RIE,16,2025
747,sr:competitor:282597,"Park, Sohyun",Republic of Korea,KOR,PAR,16,2025
748,sr:competitor:870981,"Li, Yu-Yun",Chinese Taipei,TPE,YU-,16,2025
749,sr:competitor:432605,"Makarova, Ekaterina",Neutral,,MAK,16,2025
750,sr:competitor:222546,"Kuzmova, Katarina",Slovakia,SVK,KUZ,16,2025
751,sr:competitor:260987,"Osuigwe, Whitney",USA,USA,OSU,16,2025
752,sr:competitor:445209,"Xiao, Zhenghua",China,CHN,XIA,16,2025
753,sr:competitor:762762,"Seidel, Ella",Germany,DEU,SEI,16,2025
754,sr:competitor:341216,"Charaeva, Alina",Neutral,,CHA,16,2025
755,sr:competitor:52533,"Jakupovic, Dalila",Slovenia,SVN,JAK,16,2025
756,sr:competitor:172590,"Burrage, Jodie",Great Britain,GBR,BUR,16,2025
757,sr:competitor:447703,"Sato, Hikaru",Japan,JPN,SAT,16,2025
758,sr:competitor:517274,"Rajecki, Amelia",Great Britain,GBR,RAJ,16,2025
759,sr:competitor:1017327,"Samson, Laura",Czechia,CZE,SAM,16,2025
760,sr:competitor:47985,"Marcinkevica, Diana",Latvia,LVA,MAR,16,2025
761,sr:competitor:73500,"Loeb, Jamie",USA,USA,LOE,16,2025
762,sr:competitor:416473,"Reyngold, Ekaterina",Neutral,,REY,16,2025
763,sr:competitor:406199,"Jacquemot, Elsa",France,FRA,JAC,16,2025
764,sr:competitor:132412,"Fita Boluda, Angela",Spain,ESP,FIT,16,2025
765,sr:competitor:181062,"Kung, Leonie",Switzerland,CHE,KUN,16,2025
766,sr:competitor:763112,"Struplova, Julie",Czechia,CZE,STR,16,2025
767,sr:competitor:315663,"Barry, Monique",New Zealand,NZL,BAR,16,2025
768,sr:competitor:60028,"Zeballos Melgar, Noelia",Bolivia,BOL,ZEM,16,2025
769,sr:competitor:731441,"Vargova, Nina",Slovakia,SVK,VAR,16,2025
770,sr:competitor:192572,"Portillo Ramirez, Maria Jose",Mexico,MEX,POR,16,2025
771,sr:competitor:49963,"Omae, Akiko",Japan,JPN,OMA,16,2025
772,sr:competitor:198498,"Hutchinson, Holly",Great Britain,GBR,HUT,16,2025
773,sr:competitor:90664,"Kalinina, Anhelina",Ukraine,UKR,KAL,16,2025
774,sr:competitor:499098,"Ito, Aoi",Japan,JPN,ITO,16,2025
775,sr:competitor:70822,"Morisaki, Kanako",Japan,JPN,MOR,16,2025
776,sr:competitor:842594,"Li, Zongyu",China,CHN,ZON,16,2025
777,sr:competitor:673491,"Szabo, Briana",Romania,ROU,SZA,16,2025
778,sr:competitor:265553,"Naito, Yuki",Japan,JPN,NAI,16,2025
779,sr:competitor:409673,"Zelnickova, Radka",Slovakia,SVK,ZEL,16,2025
780,sr:competitor:18588,"Safarova, Lucie",Czechia,CZE,SAF,16,2025
781,sr:competitor:104929,"Tona, Miriana",Italy,ITA,TON,16,2025
782,sr:competitor:41374,"Tomova, Viktoriya",Bulgaria,BGR,TOM,16,2025
783,sr:competitor:59662,"Sanchez, Ana Sofia",Mexico,MEX,SAN,16,2025
784,sr:competitor:202363,"Sun, Lulu",New Zealand,NZL,SUN,16,2025
785,sr:competitor:78785,"Rodriguez, Victoria",Mexico,MEX,ROD,16,2025
786,sr:competitor:234398,"Nahimana, Sada",Burundi,BDI,NAH,16,2025
787,sr:competitor:496378,"Yamazaki, Ikumi",Japan,JPN,YAM,16,2025
788,sr:competitor:283489,"Imamura, Saki",Japan,JPN,IMA,16,2025
789,sr:competitor:845268,"Korneeva, Alina",Neutral,,KOR,16,2025
790,sr:competitor:343066,"Hosogi, Sakura",Japan,JPN,HOS,16,2025
791,sr:competitor:534045,"Gibson, Talia",Australia,AUS,GIB,16,2025
792,sr:competitor:812502,"Xu, Mingge",Great Britain,GBR,MIN,16,2025
793,sr:competitor:355958,"Visscher, Stephanie Judith",Netherlands,NLD,VIS,16,2025
794,sr:competitor:343294,"Kubanova, Karolina",Czechia,CZE,KUB,16,2025
795,sr:competitor:61922,"Drazic, Mariana",Croatia,HRV,DRA,16,2025
796,sr:competitor:755469,"Todoni, Anca Alexia",Romania,ROU,TOD,16,2025
797,sr:competitor:282057,"Guo, Meiqi",China,CHN,GUO,16,2025
798,sr:competitor:510530,"Abe, Hiromi",Japan,JPN,ABE,16,2025
799,sr:competitor:67757,"Pera, Bernarda",USA,USA,PER,16,2025
800,sr:competitor:63238,"Morderger, Yana",Germany,DEU,MOR,16,2025
801,sr:competitor:62924,"Boulter, Katie",Great Britain,GBR,BOU,16,2025
802,sr:competitor:70970,"Bhatia, Riya",India,IND,BHA,16,2025
803,sr:competitor:63220,"Ponchet, Jessika",France,FRA,PON,16,2025
804,sr:competitor:395740,"Bhamidipaty, Shrivalli Rashmikaa",India,IND,BHA,16,2025
805,sr:competitor:223862,"Laboutkova, Aneta",Czechia,CZE,LAB,16,2025
806,sr:competitor:54397,"Tig, Patricia Maria",Romania,ROU,TIG,16,2025
807,sr:competitor:142942,"Bozovic, Alexandra",Australia,AUS,BOZ,16,2025
808,sr:competitor:278943,"Lansere, Sofya",Neutral,,LAN,16,2025
809,sr:competitor:194690,"Mateas, Maria",USA,USA,MAT,16,2025
810,sr:competitor:292540,"Matsuda, Misaki",Japan,JPN,MAT,16,2025
811,sr:competitor:37638,"Sema, Erika",Japan,JPN,SEM,16,2025
812,sr:competitor:810694,"Okuwaki, Rinon",Japan,JPN,OKU,16,2025
813,sr:competitor:165866,"Miyazaki, Yuriko Lily",Great Britain,GBR,MIY,16,2025
814,sr:competitor:246945,"Da Silva Fick, Gabriella",Australia,AUS,DA,16,2025
815,sr:competitor:99405,"Inglis, Maddison",Australia,AUS,ING,16,2025
816,sr:competitor:194572,"Dartron, Emeline",France,FRA,DAR,16,2025
817,sr:competitor:42339,"Garcia, Caroline",France,FRA,GAR,16,2025
818,sr:competitor:129534,"Hruncakova, Viktoria",Slovakia,SVK,HRU,16,2025
819,sr:competitor:86894,"Shinde, Vasanti",India,IND,SHI,16,2025
820,sr:competitor:45902,"Sasnovich, Aliaksandra",Neutral,,SAS,16,2025
821,sr:competitor:226092,"Shimizu, Eri",Japan,JPN,SHI,16,2025
822,sr:competitor:209716,"Mansouri, Yasmine",France,FRA,MAN,16,2025
823,sr:competitor:213144,"Lemaitre, Tiphanie",France,FRA,LEM,16,2025
824,sr:competitor:567285,"Hietaranta, Laura",Finland,FIN,HIE,16,2025
825,sr:competitor:436690,"Tkacheva, Mariia",Neutral,,TKA,16,2025
826,sr:competitor:849533,"Lin, Fang An",Chinese Taipei,TPE,LIN,16,2025
827,sr:competitor:233266,"Ovcharenko, Ekaterina",Neutral,,OVC,16,2025
828,sr:competitor:54983,"Morderger, Tayisiya",Germany,DEU,MOR,16,2025
829,sr:competitor:337811,"Ortenzi, Jazmin",Argentina,ARG,ORT,16,2025
830,sr:competitor:936009,"van Emst, Sarah",Netherlands,NLD,VAN,16,2025
831,sr:competitor:110299,"Zidansek, Tamara",Slovenia,SVN,ZID,16,2025
832,sr:competitor:285629,"Hindova, Denisa",Czechia,CZE,HIN,16,2025
833,sr:competitor:45835,"Hunter, Storm",Australia,AUS,HUN,16,2025
834,sr:competitor:201105,"Yuan, Chengyiyi",China,CHN,YUA,16,2025
835,sr:competitor:137948,"Chang, Hanna",USA,USA,CHA,16,2025
836,sr:competitor:403329,"Toth, Amarissa Kiara",Hungary,HUN,TOT,16,2025
837,sr:competitor:813490,"Hobgarski, Katharina",Germany,DEU,HOB,16,2025
838,sr:competitor:154806,"Laskutova, Ksenia",Russia,RUS,LAS,16,2025
839,sr:competitor:345134,"Lee, Ya-Hsin",Chinese Taipei,TPE,LEE,16,2025
840,sr:competitor:136372,"Parnaby, Alana",Australia,AUS,PAR,16,2025
841,sr:competitor:329009,"Ryser, Valentina",Switzerland,CHE,RYS,16,2025
842,sr:competitor:624838,"Shi, Han",China,CHN,SHI,16,2025
843,sr:competitor:122668,"Daniel, Jaeda",USA,USA,DAN,16,2025
844,sr:competitor:58053,"Sharma, Astra",Australia,AUS,SHA,16,2025
845,sr:competitor:282219,"Sakatsume, Himeno",Japan,JPN,SAK,16,2025
846,sr:competitor:102191,"Aksu, Ayla",Turkiye,TUR,AKS,16,2025
847,sr:competitor:110803,"Minnen, Greet",Belgium,BEL,MIN,16,2025
848,sr:competitor:896765,"Ishii, Sayaka",Japan,JPN,ISH,16,2025
849,sr:competitor:513582,"Chaudhari, Vaidehi",India,IND,CHA,16,2025
850,sr:competitor:107327,"In-Albon, Ylena",Switzerland,CHE,IN-,16,2025
851,sr:competitor:801396,"Gureva, Anastasiia",Neutral,,GUR,16,2025
852,sr:competitor:330689,"Kovapitukted, Punnin",Thailand,THA,KOV,16,2025
853,sr:competitor:254553,"Nagy, Adrienn",Hungary,HUN,NAG,16,2025
854,sr:competitor:138654,"Duerst, Jenny",Switzerland,CHE,DUE,16,2025
855,sr:competitor:750327,"Iatcenko, Polina",Neutral,,IAT,16,2025
856,sr:competitor:380368,"Sebestova, Ivana",Czechia,CZE,SEB,16,2025
857,sr:competitor:1020177,"Huang, Yujia",China,CHN,HUA,16,2025
858,sr:competitor:435794,"Zolotareva, Anastasia",Neutral,,ZOL,16,2025
859,sr:competitor:586739,"Ambrosio, Silvia",Italy,ITA,AMB,16,2025
860,sr:competitor:152762,"Kuczer, Daria",Poland,POL,KUC,16,2025
861,sr:competitor:98523,"Ye, Qiu Yu",China,CHN,QIU,16,2025
862,sr:competitor:319349,"Rouvroy, Margaux",France,FRA,ROU,16,2025
863,sr:competitor:341112,"Zakharova, Anastasia",Neutral,,ZAK,16,2025
864,sr:competitor:262023,"Wang, Meiling",China,CHN,WAN,16,2025
865,sr:competitor:745799,"Urgesi, Federica",Italy,ITA,URG,16,2025
866,sr:competitor:164852,"Okalova, Martina",Slovakia,SVK,OKA,16,2025
867,sr:competitor:158636,"Prisacariu, Andreea",Romania,ROU,PRI,16,2025
868,sr:competitor:87078,"Hourigan, Paige Mary",New Zealand,NZL,HOU,16,2025
869,sr:competitor:348196,"Amariei, Ilinca Dalina",Romania,ROU,AMA,16,2025
870,sr:competitor:20158,"Webley-Smith, Emily",Great Britain,GBR,WEB,16,2025
871,sr:competitor:210716,"Lamens, Suzan",Netherlands,NLD,LAM,16,2025
872,sr:competitor:751899,"Brace, Cadence",Canada,CAN,BRA,16,2025
873,sr:competitor:25822,"Shapatava, Sofia",Georgia,GEO,SHA,16,2025
874,sr:competitor:43527,"Kumkhum, Luksika",Thailand,THA,KUM,16,2025
875,sr:competitor:843378,"Perez Alarcon, Lucciana",Peru,PER,PER,16,2025
876,sr:competitor:812476,"Zaytseva, Ksenia",Neutral,,ZAY,16,2025
877,sr:competitor:750329,"Candiotto, Ana",Brazil,BRA,CAN,16,2025
878,sr:competitor:42459,"Rogers, Shelby",USA,USA,ROG,16,2025
879,sr:competitor:280989,"Kawamura, Mana",Japan,JPN,KAW,16,2025
880,sr:competitor:467037,"Kudermetova, Polina",Neutral,,KUD,16,2025
881,sr:competitor:119496,"McPhee, Kaylah",Australia,AUS,MCP,16,2025
882,sr:competitor:103375,"Serban, Raluca Georgiana",Cyprus,CYP,SER,16,2025
883,sr:competitor:153736,"Glushko, Lina",Israel,ISR,GLU,16,2025
884,sr:competitor:42864,"Lizarazo, Yuliana",Colombia,COL,LIZ,16,2025
885,sr:competitor:54171,"Benoit, Marie",Belgium,BEL,BEN,16,2025
886,sr:competitor:801420,"Fontenel, Chelsea",Switzerland,CHE,FON,16,2025
887,sr:competitor:120664,"Pedretti, Thaisa Grana",Brazil,BRA,PED,16,2025
888,sr:competitor:96981,"Xun, Fang Ying",China,CHN,XUN,16,2025
889,sr:competitor:130624,"Gasanova, Anastasia",Neutral,,GAS,16,2025
890,sr:competitor:720625,"Radivojevic, Lola",Serbia,SRB,RAD,16,2025
891,sr:competitor:48455,"Golubic, Viktorija",Switzerland,CHE,GOL,16,2025
892,sr:competitor:153744,"Pereira, Rebeca",Brazil,BRA,PER,16,2025
893,sr:competitor:280635,"Schmidt, Antonia",Germany,DEU,SCH,16,2025
894,sr:competitor:341196,"Back, Dayeon",Republic of Korea,KOR,BAC,16,2025
895,sr:competitor:1020859,"Pawlikowska,  Zuzanna",Poland,POL,PAW,16,2025
896,sr:competitor:99775,"Saigo, Yukina",Japan,JPN,SAI,16,2025
897,sr:competitor:100341,"Bolkvadze, Mariam",Georgia,GEO,BOL,16,2025
898,sr:competitor:1022815,"Akli, Ayana",USA,USA,AKL,16,2025
899,sr:competitor:185412,"Labrana, Fernanda",Chile,CHL,LAB,16,2025
900,sr:competitor:459317,"Nugroho, Priska Madelyn",Indonesia,IDN,NUG,16,2025
901,sr:competitor:206957,"Nagata, Anri",Japan,JPN,NAG,16,2025
902,sr:competitor:47876,"Shinikova, Isabella",Bulgaria,BGR,SHI,16,2025
903,sr:competitor:1008651,"Adams, Julia",USA,USA,ADA,16,2025
904,sr:competitor:192138,"Corley, Paris",USA,USA,COR,16,2025
905,sr:competitor:66516,"Ayukawa, Mana",Japan,JPN,AYU,16,2025
906,sr:competitor:46273,"Dinu, Cristina",Romania,ROU,DIN,16,2025
907,sr:competitor:880229,"Cayetano, Eryn",USA,USA,CAY,16,2025
908,sr:competitor:72634,"Ozeki, Michika",Japan,JPN,OZE,16,2025
909,sr:competitor:873729,"Bojica, Stefania",Romania,ROU,BOJ,16,2025
910,sr:competitor:831284,"Kuramochi, Miho",Japan,JPN,KUR,16,2025
911,sr:competitor:366114,"Avanesyan, Elina",Armenia,ARM,AVA,16,2025
912,sr:competitor:741607,"Simunyu, Celine",Ireland,IRL,SIM,16,2025
913,sr:competitor:192108,"Yastremska, Dayana",Ukraine,UKR,YAS,16,2025
914,sr:competitor:283483,"Kozaki, Funa",Japan,JPN,KOZ,16,2025
915,sr:competitor:80723,"Herazo Gonzalez, Maria Fernanda",Colombia,COL,HER,16,2025
916,sr:competitor:19329,"Radwanska, Urszula",Poland,POL,RAD,16,2025
917,sr:competitor:728549,"Valentova, Tereza",Czechia,CZE,VAL,16,2025
918,sr:competitor:145930,"Hayashi, Erina",Japan,JPN,HAY,16,2025
919,sr:competitor:299258,"Bartone, Kamilla",Latvia,LVA,BAR,16,2025
920,sr:competitor:171354,"Romero, Camila",Ecuador,ECU,ROM,16,2025
921,sr:competitor:133080,"Hinojosa Gomez, Jessica",Mexico,MEX,HIN,16,2025
922,sr:competitor:686597,"Pavlova, Kira",Neutral,,PAV,16,2025
923,sr:competitor:171026,"Tsygourova, Katerina",Switzerland,CHE,TSY,16,2025
924,sr:competitor:45584,"Zhu, Lin",China,CHN,ZHU,16,2025
925,sr:competitor:1027517,"Ebeling Koning, Loes",Netherlands,NLD,EBE,16,2025
926,sr:competitor:182056,"Robbe, Alice",France,FRA,ROB,16,2025
927,sr:competitor:213140,"Lene, Emma",France,FRA,LEN,16,2025
928,sr:competitor:310982,"Naklo, Thasaporn",Thailand,THA,NAK,16,2025
929,sr:competitor:804342,"Stoiber, Ranah Akua",Great Britain,GBR,STO,16,2025
930,sr:competitor:655811,"Avdeeva, Julia",Neutral,,AVD,16,2025
931,sr:competitor:179248,"Yoshioka, Kisa",Japan,JPN,YOS,16,2025
932,sr:competitor:25066,"McHale, Christina",USA,USA,MCH,16,2025
933,sr:competitor:119664,"Smith, Alicia",Australia,AUS,SMI,16,2025
934,sr:competitor:447759,"Katsumi, Nanari",Japan,JPN,KAT,16,2025
935,sr:competitor:499484,"Montgomery, Robin",USA,USA,MON,16,2025
936,sr:competitor:196664,"Shalimova, Ekaterina",Neutral,,SHA,16,2025
937,sr:competitor:858867,"Pace, Francesca",Italy,ITA,PAC,16,2025
938,sr:competitor:90814,"Teichmann, Jil",Switzerland,CHE,TEI,16,2025
939,sr:competitor:273017,"Mandlik, Elizabeth",USA,USA,MAN,16,2025
940,sr:competitor:790640,"Marcinko, Petra",Croatia,HRV,MAR,16,2025
941,sr:competitor:960043,"Zolotareva, Rada",Neutral,,ZOL,16,2025
942,sr:competitor:827440,"Fedorova, Aglaya",Neutral,,FED,16,2025
943,sr:competitor:522258,"Ricci, Beatrice",Italy,ITA,RIC,16,2025
944,sr:competitor:569009,"Ccuno, Romina",Peru,PER,CCU,16,2025
945,sr:competitor:677411,"Barrera Aguirre, Isabella",USA,USA,BAR,16,2025
946,sr:competitor:782216,"Drugdova, Salma",Slovakia,SVK,DRU,16,2025
947,sr:competitor:620340,"Korokozidi, Elena",Greece,GRC,KOR,16,2025
948,sr:competitor:675193,"Costoulas, Sofia",Belgium,BEL,COS,16,2025
949,sr:competitor:476218,"Kawaguchi, Natsumi",Japan,JPN,KAW,16,2025
950,sr:competitor:158690,"Vasilescu, Arina Gabriela",Romania,ROU,VAS,16,2025
951,sr:competitor:565020,"Maklakova, Ekaterina",Neutral,,MAK,16,2025
952,sr:competitor:138330,"Thamchaiwat, Bunyawi",Thailand,THA,THA,16,2025
953,sr:competitor:517296,"Falei, Aliona",Neutral,,FAL,16,2025
954,sr:competitor:627278,"Eala, Alexandra",Philippines,PHL,EAL,16,2025
955,sr:competitor:208181,"Hatouka, Yuliya",Neutral,,HAT,16,2025
956,sr:competitor:217036,"Malygina, Elena",Estonia,EST,MAL,16,2025
957,sr:competitor:58515,"Collins, Danielle",USA,USA,COL,16,2025
958,sr:competitor:264117,"Bolton, Elysia",Australia,AUS,BOL,16,2025
959,sr:competitor:915371,"van Den Broek, Isis Louise",Netherlands,NLD,VAN,16,2025
960,sr:competitor:878645,"Osuigwe, Victoria",USA,USA,OSU,16,2025
961,sr:competitor:340365,"Milovanovic, Elena",Serbia,SRB,MIL,16,2025
962,sr:competitor:389048,"Weckerle, Marie",Luxembourg,LUX,WEC,16,2025
963,sr:competitor:341238,"Boehner, Laura",Germany,DEU,BOE,16,2025
964,sr:competitor:588449,"Laskevich, Evialina",Neutral,,LAS,16,2025
965,sr:competitor:98105,"Matoula, Martha",Greece,GRC,MAT,16,2025
966,sr:competitor:220654,"Sandberg, Vivien",Germany,DEU,SAN,16,2025
967,sr:competitor:202795,"Vismane, Daniela",Latvia,LVA,VIS,16,2025
968,sr:competitor:522848,"Rocchetti, Sofia",Italy,ITA,ROC,16,2025
969,sr:competitor:265743,"Burdina, Evgeniya",Neutral,,BUR,16,2025
970,sr:competitor:595220,"Stakusic, Marina",Canada,CAN,STA,16,2025
971,sr:competitor:431743,"Okutoyi, Angella",Kenya,KEN,OKU,16,2025
972,sr:competitor:221510,"Chiesa, Enola",Italy,ITA,CHI,16,2025
973,sr:competitor:360054,"Allen, Kolie",USA,USA,ALL,16,2025
974,sr:competitor:47969,"Werner, Caroline",Germany,DEU,WER,16,2025
975,sr:competitor:766176,"Di Girolami, Tilwith",Belgium,BEL,DI,16,2025
976,sr:competitor:827398,"Stankovic, Anja",Serbia,SRB,STA,16,2025
977,sr:competitor:71034,"Sramkova, Rebecca",Slovakia,SVK,SRA,16,2025
978,sr:competitor:112957,"Jeanjean, Leolia",France,FRA,JEA,16,2025
979,sr:competitor:157368,"Kazionova, Ekaterina",Neutral,,KAZ,16,2025
980,sr:competitor:568103,"Tran, Demi",Netherlands,NLD,TRA,16,2025
981,sr:competitor:19704,"Martic, Petra",Croatia,HRV,MAR,16,2025
982,sr:competitor:106341,"Knutson, Gabriela",Czechia,CZE,KNU,16,2025
983,sr:competitor:264863,"Novak, Kristina",Slovenia,SVN,NOV,16,2025
984,sr:competitor:51477,"Mitu, Andreea",Romania,ROU,MIT,16,2025
985,sr:competitor:154744,"Lee, Eunhye (2000)",Republic of Korea,KOR,LEE,16,2025
986,sr:competitor:857871,"de Stefano, Samira",Italy,ITA,DE,16,2025
987,sr:competitor:784898,"Giovannini, Luisina",Argentina,ARG,GIO,16,2025
988,sr:competitor:932867,"Firman, Anastasiia",Ukraine,UKR,FIR,16,2025
989,sr:competitor:286451,"Sevcikova, Linda",Czechia,CZE,SEV,16,2025
990,sr:competitor:343160,"Volynets, Katie",USA,USA,VOL,16,2025
991,sr:competitor:784280,"Prozorova, Tatiana",Neutral,,PRO,16,2025
992,sr:competitor:840734,"Walker, Brandy",USA,USA,WAL,16,2025
993,sr:competitor:67743,"Gjorcheska, Lina",North Macedonia,MKD,GJO,16,2025
994,sr:competitor:378226,"Crawley, Fiona",USA,USA,CRA,16,2025
995,sr:competitor:420997,"Bossi, Camilla",Brazil,BRA,BOS,16,2025
996,sr:competitor:511932,"Kovaleva, Anastasia",Neutral,,KOV,16,2025
997,sr:competitor:739667,"Pedone, Giorgia",Italy,ITA,PED,16,2025
998,sr:competitor:71730,"Kulikov, Angela",USA,USA,KUL,16,2025
999,sr:competitor:262701,"Hodzic, Mina",Germany,DEU,HOD,16,2025
